,Unnamed: 0,District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
2191,2191,LUCKNOW,P08042101383,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.876,81.054,26.187818129538407,81.47501969328687,47,M,2021,4,8,6,58,0,2
2192,2192,LUCKNOW,P08042101812,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.885,81.016,26.23459640174955,81.19029213879011,5,F,2021,4,8,7,56,0,2
2193,2193,LUCKNOW,P08042102536,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.876,81.054,26.230428207026605,81.02018402118355,42,M,2021,4,8,9,15,0,3
2194,2194,LUCKNOW,P08042102920,C2,PS3,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,26.874,81.02600000000001,26.34807166149561,81.32712761612693,40,F,2021,4,8,9,50,0,2
2195,2195,LUCKNOW,P08042103349,C2,PS3,PHONE,Encroachment,On Road,26.894,81.068,26.44049943508171,81.21949648418672,41,M,2021,4,8,10,33,0,3
2196,2196,LUCKNOW,P08042104237,C2,PS3,PHONE,Encroachment,Government Land,26.883000000000003,81.042,26.24299014077725,81.42734407508547,22,M,2021,4,8,12,7,0,3
2197,2197,LUCKNOW,P08042104888,C2,PS3,PHONE,Property Disputes,Boundary Dispute,26.865,81.03699999999999,26.94043561830621,81.36735729889713,39,M,2021,4,8,13,7,0,3
2198,2198,LUCKNOW,P08042105190,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,26.864,81.047,26.607667001499102,81.0224601938961,11,M,2021,4,8,13,37,0,3
2199,2199,LUCKNOW,P08042106576,C2,PS3,PHONE,Threat In Person,Attack,26.891,81.02,26.19433736637789,81.07210903988303,13,M,2021,4,8,15,48,0,3
2200,2200,LUCKNOW,P08042106582,C2,PS3,PHONE,Missing,Child,26.874,81.02600000000001,26.28302519726729,81.2897415945204,49,F,2021,4,8,15,49,0,3
2201,2201,LUCKNOW,P08042106724,C2,PS3,PHONE,Corona,Help For Other,26.872,81.03399999999999,26.43929246068327,81.61493163755914,41,M,2021,4,8,16,2,0,3
2202,2202,LUCKNOW,P08042107256,C2,PS3,PHONE,Threat In Person,Attack,26.881,81.04,26.70214857857034,81.50357957978751,27,M,2021,4,8,16,54,0,3
2203,2203,LUCKNOW,P08042107350,C2,PS3,PHONE,Dispute,Other Dispute,26.879,81.009,26.8754630475966,81.5458136896227,29,F,2021,4,8,17,3,0,3
2204,2204,LUCKNOW,P08042107352,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.874,81.02199999999999,26.31319826932604,81.40286054481825,9,F,2021,4,8,17,3,0,3
2205,2205,LUCKNOW,P08042107587,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.875,81.055,26.460470219584497,81.65989005084901,24,F,2021,4,8,17,25,0,3
2206,2206,LUCKNOW,P08042107758,C2,PS3,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,26.878,81.014,26.82499741841845,81.0850628395972,5,F,2021,4,8,17,41,0,2
2207,2207,LUCKNOW,P08042109203,C2,PS3,PHONE,Dispute,Other Dispute,26.866,81.065,26.26516706931213,81.36887130829054,26,F,2021,4,8,20,3,0,3
2208,2208,LUCKNOW,P08042110201,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.847,81.067,26.96430999656941,81.47630144044767,25,F,2021,4,8,21,5,0,3
2209,2209,LUCKNOW,P08042110295,C2,PS3,PHONE,Dispute,Other Dispute,26.881,81.012,26.290485204366195,81.62609322289988,22,M,2021,4,8,21,11,0,3
2210,2210,LUCKNOW,P08042110699,C2,PS3,PHONE,Dispute,Other Dispute,26.867,81.065,26.124565095616152,81.39674904643869,36,F,2021,4,8,21,36,0,3
2211,2211,LUCKNOW,P08042111034,C2,PS3,PHONE,Threat In Person,Attack,26.849,81.067,26.14297182283068,81.10020268882309,46,F,2021,4,8,21,52,0,3
2212,2212,LUCKNOW,P08042111514,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.846,81.067,26.39746565347867,81.20061278291266,33,M,2021,4,8,22,17,0,3
2213,2213,LUCKNOW,P08042111823,C2,PS3,PHONE,Dispute,Other Dispute,26.874,81.027,26.61762187687254,81.21429485047,11,M,2021,4,8,22,32,0,3
2214,2214,LUCKNOW,P08042111837,C2,PS3,PHONE,Domestic Violence,Harrasment By Inlaws,26.882,81.013,26.74122299518454,81.02761401619364,46,F,2021,4,8,22,32,0,2
2215,2215,LUCKNOW,P08042111886,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.848000000000003,81.061,26.65570496554424,81.59910611571998,24,F,2021,4,8,22,35,0,3
2216,2216,LUCKNOW,P08042111919,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.876,81.013,26.533728034619937,81.31346598806891,5,F,2021,4,8,22,37,0,2
2217,2217,LUCKNOW,P08042112281,C2,PS3,PHONE,Theft,Residential Building,26.866,81.059,26.95320999369489,81.35931262083766,9,M,2021,4,8,22,56,0,3
2218,2218,LUCKNOW,P08042112290,C2,PS3,PHONE,Domestic Violence,Beating Senior Citizen,26.869,81.03399999999999,26.269393386710803,81.5998918316747,9,F,2021,4,8,22,57,0,2
2219,2219,LUCKNOW,P08042112484,C2,PS3,PHONE,Theft,Residential Building,26.885,81.053,26.757991889952663,81.17666099292227,18,M,2021,4,8,23,9,0,3
2220,2220,LUCKNOW,P09042100251,C2,PS3,PHONE,Corona,Help For Food Items,26.857,81.027,26.557384456829062,81.11966168761862,38,F,2021,4,9,0,27,0,3
2221,2221,LUCKNOW,P09042100308,C2,PS3,PHONE,Attempted Murder,Beaten With Lathi/Stick,26.891,81.01,26.529576261665117,81.16467093589026,43,F,2021,4,9,0,35,0,2
2222,2222,LUCKNOW,P09042100850,C2,PS3,PHONE,Dispute,Other Dispute,26.833,81.036,26.97266398560142,81.39405351195094,42,F,2021,4,9,3,10,0,3
2223,2223,LUCKNOW,P09042102015,C2,PS3,PHONE,Domestic Violence,House Arrest,26.861,81.045,26.433056546845656,81.5351688261444,6,F,2021,4,9,8,21,0,2
2224,2224,LUCKNOW,P09042103166,C2,PS3,PHONE,Unknown,Unknown,26.89,81.053,26.92829313665844,81.5083006634837,32,M,2021,4,9,10,14,0,3
2225,2225,LUCKNOW,P09042103814,C2,PS3,PHONE,Corona,Open School/Coaching Institution/College/Office,26.856,81.053,26.45618397642837,81.659352901805,47,F,2021,4,9,11,15,0,3
2226,2226,LUCKNOW,P09042103991,C2,PS3,PHONE,Dispute,Other Dispute,26.77,82.163,26.3640477226522,81.45362935864756,45,M,2021,4,9,11,31,0,3
2227,2227,LUCKNOW,P09042105262,C2,PS3,PHONE,Dispute,Other Dispute,26.885,81.015,26.319519569676874,81.38730672260063,23,F,2021,4,9,13,16,0,3
2228,2228,LUCKNOW,P09042107033,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.874,81.02600000000001,26.328323455061145,81.09819462863369,23,F,2021,4,9,16,3,0,3
2229,2229,LUCKNOW,P09042107106,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.874,81.048,26.95763800199309,81.39015039573964,16,M,2021,4,9,16,11,0,3
2230,2230,LUCKNOW,P09042107426,C2,PS3,PHONE,Female Sexual Harrassment,Prostitution,26.887,81.008,26.94096956654697,81.58811646152706,18,M,2021,4,9,16,40,0,2
2231,2231,LUCKNOW,P09042108362,C2,PS3,NERS112,Sos,Sos,26.878,81.002,26.731299033032755,81.5898005667601,37,M,2021,4,9,18,8,0,2
2232,2232,LUCKNOW,P09042108773,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.876,81.036,26.63768474381317,81.64853992551946,17,F,2021,4,9,18,45,0,2
2233,2233,LUCKNOW,P09042109115,C2,PS3,PHONE,Suicide,By Hanging,26.871,81.04,26.951786472040787,81.0458314914162,39,F,2021,4,9,19,19,0,1
2234,2234,LUCKNOW,P09042109124,C2,PS3,PHONE,Suicide,By Hanging,26.867,81.039,26.30399622388313,81.52583321469709,34,F,2021,4,9,19,20,0,1
2235,2235,LUCKNOW,P09042109986,C2,PS3,PHONE,Robbery,On Road,26.862,81.046,26.656493642470704,81.37505292474707,8,M,2021,4,9,20,28,0,2
2236,2236,LUCKNOW,P09042109996,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.893,81.074,26.819937892747955,81.42948423818905,34,F,2021,4,9,20,30,0,3
2237,2237,LUCKNOW,P09042110169,C2,PS3,PHONE,Dispute,Other Dispute,26.884,81.046,26.233961985374734,81.08350313663037,27,F,2021,4,9,20,42,0,3
2238,2238,LUCKNOW,P09042110642,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.87,81.086,26.93736449030956,81.64826605335229,38,F,2021,4,9,21,12,0,3
2239,2239,LUCKNOW,P09042110714,C2,PS3,PHONE,Corona,Help For Other,26.887,81.001,26.30909626039089,81.03219656383736,17,M,2021,4,9,21,17,0,3
2240,2240,LUCKNOW,P09042112556,C2,PS3,PHONE,Theft,Other Location,26.864,81.05,26.322248779695677,81.01812880968828,46,M,2021,4,9,22,57,0,3
2241,2241,LUCKNOW,P09042113084,C2,PS3,PHONE,Dispute,Other Dispute,26.889,81.074,26.606577129451438,81.1706054180018,26,F,2021,4,9,23,34,0,3
2242,2242,LUCKNOW,P10042100100,C2,PS3,PHONE,Dispute,Other Dispute,26.86,81.035,26.861658254301503,81.45420416893818,28,M,2021,4,10,0,10,0,3
2243,2243,LUCKNOW,P10042101376,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.877,81.061,26.42782925779268,81.46565123875568,11,F,2021,4,10,7,6,0,3
2244,2244,LUCKNOW,P10042102159,C2,PS3,PHONE,Pollution,Sound Pollution,26.859,81.02600000000001,26.882471752033304,81.06799241633344,19,M,2021,4,10,8,47,0,0
2245,2245,LUCKNOW,P10042102680,C2,PS3,PHONE,Property Disputes,Boundary Dispute,26.848000000000003,81.061,26.840624713941605,81.63316599479896,33,M,2021,4,10,9,36,0,3
2246,2246,LUCKNOW,P10042103389,C2,PS3,PHONE,Dispute,Other Dispute,26.892,81.078,26.97029648992137,81.35917378739495,14,M,2021,4,10,10,42,0,3
2247,2247,LUCKNOW,P10042103743,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.876,81.024,26.26787624457721,81.25181549596265,7,M,2021,4,10,11,12,0,3
2248,2248,LUCKNOW,P10042104532,C2,PS3,PHONE,Dispute,Dispute With Drunk Person,26.852,81.02199999999999,26.163661178203025,81.44666332174758,31,F,2021,4,10,12,19,0,3
2249,2249,LUCKNOW,P10042105117,C2,PS3,PHONE,Theft,Business Establishment,26.882,81.027,26.6864293241611,81.12906867945716,17,M,2021,4,10,13,9,0,3
2250,2250,LUCKNOW,P10042106300,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.884,81.075,26.66875621103975,81.06866614964775,31,M,2021,4,10,14,44,0,3
2251,2251,LUCKNOW,P10042106302,C2,PS3,PHONE,Property Disputes,Boundary Dispute,26.874,81.01899999999999,26.81399575811484,81.5919180138741,18,M,2021,4,10,14,44,0,3
2252,2252,LUCKNOW,P10042106493,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.894,81.067,26.52543846021633,81.05809736002988,22,F,2021,4,10,15,0,0,3
2253,2253,LUCKNOW,P10042107119,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,26.911,81.033,26.6023839663337,81.06900474093456,39,M,2021,4,10,15,50,0,3
2254,2254,LUCKNOW,P10042107373,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.874,81.01899999999999,26.128564118852346,81.51637363483158,11,M,2021,4,10,16,12,0,3
2255,2255,LUCKNOW,P10042107620,C2,PS3,PHONE,Threat In Person,Attack,26.895,81.077,26.45480203990254,81.31546557846806,34,M,2021,4,10,16,34,0,3
2256,2256,LUCKNOW,P10042108025,C2,PS3,PHONE,Theft,Residential Building,26.845,81.066,26.95242999324672,81.53549010249198,17,M,2021,4,10,17,10,0,3
2257,2257,LUCKNOW,P10042108313,C2,PS3,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.85,81.023,26.73790098685105,81.5700076971159,37,F,2021,4,10,17,38,0,3
2258,2258,LUCKNOW,P10042108455,C2,PS3,PHONE,Unknown,Unknown,26.872,81.03,26.32576228061844,81.27252443070405,21,F,2021,4,10,17,52,0,3
2259,2259,LUCKNOW,P10042108740,C2,PS3,PHONE,Dispute,Other Dispute,26.888,81.053,26.314191950097424,81.56352017914865,10,F,2021,4,10,18,19,0,3
2260,2260,LUCKNOW,P10042108753,C2,PS3,PHONE,Threat In Person,Attack,26.845,81.066,26.139683587813806,81.4974267530362,34,F,2021,4,10,18,20,0,3
2261,2261,LUCKNOW,P10042109022,C2,PS3,PHONE,Threat In Person,Attack,26.858,81.046,26.575141714447792,81.43667945439569,24,M,2021,4,10,18,43,0,3
2262,2262,LUCKNOW,P10042110038,C2,PS3,PHONE,Dispute,Other Dispute,26.885,81.012,26.353330579988715,81.44797397714485,18,F,2021,4,10,20,11,0,3
2263,2263,LUCKNOW,P10042110216,C2,PS3,PHONE,Robbery,On Road,26.879,81.036,26.93942061504276,81.07155768332025,15,M,2021,4,10,20,25,0,2
2264,2264,LUCKNOW,P10042110355,C2,PS3,PHONE,Robbery,Other Campus,26.852,81.05199999999999,26.250254218523917,81.17202564117895,27,F,2021,4,10,20,33,0,2
2265,2265,LUCKNOW,P10042110846,C2,PS3,PHONE,Unknown,Unknown,26.865,81.03699999999999,26.71964414041791,81.12508095975994,5,F,2021,4,10,21,4,0,3
2266,2266,LUCKNOW,P10042110909,C2,PS3,PHONE,Dispute,Other Dispute,26.886,81.061,26.182962021349773,81.28265419187794,10,M,2021,4,10,21,9,0,3
2267,2267,LUCKNOW,P10042111191,C2,PS3,PHONE,Theft,Other Location,26.891,81.045,26.769684937937438,81.63283547902219,18,F,2021,4,10,21,25,0,3
2268,2268,LUCKNOW,P10042111202,C2,PS3,PHONE,Threat In Person,Attack,26.866,81.059,26.430110285200477,81.5533392201961,17,F,2021,4,10,21,26,0,3
2269,2269,LUCKNOW,P10042111608,C2,PS3,PHONE,Dispute,With Neighbor,26.863000000000003,81.032,26.762944837949213,81.29327670758629,38,M,2021,4,10,21,47,0,3
2270,2270,LUCKNOW,P10042111902,C2,PS3,PHONE,Dispute,With Neighbor,26.893,81.06,26.29530086840093,81.07075293452053,33,M,2021,4,10,22,3,0,3
2271,2271,LUCKNOW,P10042111947,C2,PS3,PHONE,Dispute,Other Dispute,26.881,81.016,26.71883631840266,81.13298512840689,47,M,2021,4,10,22,5,0,3
2272,2272,LUCKNOW,P10042112444,C2,PS3,PHONE,Domestic Violence,Domestic Violence Against Men Or Boy Or Seniormen,26.873,81.036,26.772421425913304,81.23120975219898,15,M,2021,4,10,22,28,0,2
2273,2273,LUCKNOW,P11042100872,C2,PS3,PHONE,Dispute,Dispute In Hospital,26.885,81.016,26.604923582903574,81.49830856991174,33,F,2021,4,11,3,43,0,3
2274,2274,LUCKNOW,P11042102217,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,26.868,81.055,26.37474565238783,81.32044311068528,9,F,2021,4,11,8,50,0,3
2275,2275,LUCKNOW,P11042102538,C2,PS3,PHONE,Robbery,Other Campus,26.86,81.023,26.884913082203116,81.46188215921812,31,M,2021,4,11,9,20,0,2
2276,2276,LUCKNOW,P11042102592,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.876,81.055,26.994784095536165,81.10879904028285,22,F,2021,4,11,9,24,0,2
2277,2277,LUCKNOW,P11042102791,C2,PS3,PHONE,Dispute,Other Dispute,26.874,81.023,26.25290973470804,81.6000618887023,20,F,2021,4,11,9,42,0,3
2278,2278,LUCKNOW,P11042106032,C2,PS3,PHONE,Gambling,Play Cards,26.845,81.069,26.486803798941544,81.29858669588377,44,F,2021,4,11,13,52,0,3
2279,2279,LUCKNOW,P11042106549,C2,PS3,PHONE,Gambling,Play Cards,26.846,81.065,26.26206455724345,81.31138507388921,10,M,2021,4,11,14,25,0,3
2280,2280,LUCKNOW,P11042107371,C2,PS3,PHONE,Missing,Child,26.882,81.008,26.543911792225995,81.63227558882608,38,F,2021,4,11,15,34,0,3
2281,2281,LUCKNOW,P11042107419,C2,PS3,PHONE,Information Against Police,Misbehavior By Prv,26.883000000000003,81.008,26.862057058994385,81.44233867960887,7,M,2021,4,11,15,38,0,3
2282,2282,LUCKNOW,P11042107520,C2,PS3,PHONE,Dispute,Other Dispute,26.85,81.027,26.797343843121137,81.23580572914676,17,F,2021,4,11,15,49,0,3
2283,2283,LUCKNOW,P11042108057,C2,PS3,PHONE,Dacoity,On Road,26.887,81.059,26.35033829141328,81.01010598265879,39,F,2021,4,11,16,39,0,2
2284,2284,LUCKNOW,P11042108585,C2,PS3,PHONE,Theft,Other Location,26.849,81.066,26.393673556901334,81.15156626275792,45,F,2021,4,11,17,31,0,3
2285,2285,LUCKNOW,P11042109633,C2,PS3,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.887,81.059,26.46268353130807,81.6572656193901,27,F,2021,4,11,19,1,0,3
2286,2286,LUCKNOW,P11042109855,C2,PS3,PHONE,Unknown,Unknown,26.869,81.051,26.960080121668256,81.39592225403821,12,F,2021,4,11,19,23,0,3
2287,2287,LUCKNOW,P11042110058,C2,PS3,PHONE,Theft,Cycle,26.882,81.015,26.696057308799443,81.37508324365865,15,M,2021,4,11,19,41,0,3
2288,2288,LUCKNOW,P11042110114,C2,PS3,PHONE,Threat In Person,Attack,26.869,81.058,26.41655857087929,81.29652631543848,7,M,2021,4,11,19,47,0,3
2289,2289,LUCKNOW,P11042110432,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.882,81.013,26.862520999709083,81.64852580373669,26,M,2021,4,11,20,13,0,2
2290,2290,LUCKNOW,P11042110549,C2,PS3,PHONE,Unknown,Unknown,26.888,81.009,26.83803223341816,81.2738020145445,32,F,2021,4,11,20,22,0,3
2291,2291,LUCKNOW,P11042110572,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.883000000000003,81.079,26.99186559422871,81.09049923884152,49,F,2021,4,11,20,23,0,3
2292,2292,LUCKNOW,P11042110766,C2,PS3,PHONE,Domestic Violence,Beat Children By Familymembers,26.881,81.053,26.90842031807388,81.15709030755248,12,F,2021,4,11,20,36,0,2
2293,2293,LUCKNOW,P11042110836,C2,PS3,PHONE,Gambling,Play Cards,26.877,81.089,26.14000804735705,81.57831918046315,16,F,2021,4,11,20,40,0,3
2294,2294,LUCKNOW,P11042111146,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.893,81.051,26.81649787360572,81.58281122522182,18,F,2021,4,11,20,58,0,3
2295,2295,LUCKNOW,P11042111286,C2,PS3,PHONE,Threat In Person,Attack,26.873,81.085,26.721002228761417,81.4464694192569,31,M,2021,4,11,21,6,0,3
2296,2296,LUCKNOW,P11042111365,C2,PS3,PHONE,Dispute,Other Dispute,26.845,81.066,26.268727165573264,81.6209621601226,41,M,2021,4,11,21,11,0,3
2297,2297,LUCKNOW,P11042112130,C2,PS3,PHONE,Theft,Two Wheeler Vehicle,26.874,81.02600000000001,26.935463119884144,81.5472034741365,19,M,2021,4,11,21,50,0,3
2298,2298,LUCKNOW,P11042112707,C2,PS3,PHONE,Dispute,Other Dispute,26.859,81.038,26.96572812048028,81.19767860896201,41,F,2021,4,11,22,17,0,3
2299,2299,LUCKNOW,P11042113141,C2,PS3,PHONE,Threat In Person,Threatening To Kill,26.907,81.059,26.821200141607346,81.41125618891077,30,M,2021,4,11,22,40,0,3
2300,2300,LUCKNOW,P11042113346,C2,PS3,PHONE,Dispute,With Neighbor,26.908,81.086,26.39970815291911,81.23720851078228,25,F,2021,4,11,22,49,0,3
2301,2301,LUCKNOW,P11042113889,C2,PS3,PHONE,Crime On Phone Mobile Social Media Internet,Obscene Talks Women,26.894,81.028,26.82335584380112,81.1069899204416,40,F,2021,4,11,23,24,0,3
2302,2302,LUCKNOW,P11042114114,C2,PS3,PHONE,Illegal Mining,Illegal Mining River,26.889,81.021,26.416790014490783,81.52209701452317,9,F,2021,4,11,23,40,0,2
2303,2303,LUCKNOW,P12042101143,C2,PS3,PHONE,Dispute,Other Dispute,26.87,81.043,26.577036120736327,81.52909862358923,11,M,2021,4,12,5,4,0,3
2304,2304,LUCKNOW,P12042101566,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.924,81.043,26.961469053091648,81.24942701429433,23,F,2021,4,12,7,2,0,2
2305,2305,LUCKNOW,P12042102544,C2,PS3,PHONE,Theft,Residential Building,26.884,81.016,26.249467202115763,81.4815433865285,45,F,2021,4,12,8,59,0,3
2306,2306,LUCKNOW,P12042102802,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.849,81.066,26.193660696870843,81.23686439378983,48,M,2021,4,12,9,22,0,2
2307,2307,LUCKNOW,P12042103545,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.886,81.033,26.781126591140776,81.43692223169809,20,F,2021,4,12,10,28,0,3
2308,2308,LUCKNOW,P12042103980,C2,PS3,PHONE,Corona,Quarantine Violation,26.878,81.003,26.329159403152797,81.57139770497544,7,F,2021,4,12,11,5,0,3
2309,2309,LUCKNOW,P12042104295,C2,PS3,WhatsApp,Corona,Suspect Found Infected,26.873,81.002,26.955116441392985,81.40985569493614,25,M,2021,4,12,11,35,0,3
2310,2310,LUCKNOW,P12042104991,C2,PS3,PHONE,Property Disputes,Dispute Between Relatives,26.891,81.058,26.866472605443548,81.10880300589152,24,F,2021,4,12,12,29,0,3
2311,2311,LUCKNOW,P12042105535,C2,PS3,PHONE,Domestic Violence,Husband To Beat Wife,26.895,81.044,26.474272557798805,81.22276477155806,42,F,2021,4,12,13,13,0,2
2312,2312,LUCKNOW,P12042105708,C2,PS3,PHONE,Unclaimed Information,Unclaimed Women,26.894,81.077,26.90210255485,81.02832931322085,40,F,2021,4,12,13,27,0,3
2313,2313,LUCKNOW,P12042105852,C2,PS3,PHONE,Dispute,Other Dispute,26.883000000000003,81.045,26.73789144690005,81.318988360239,32,M,2021,4,12,13,39,0,3
2314,2314,LUCKNOW,P12042106487,C2,PS3,PHONE,Dispute,Other Dispute,26.887,81.059,26.69085201436173,81.63071905861375,31,F,2021,4,12,14,38,0,3
2315,2315,LUCKNOW,P12042108209,C2,PS3,PHONE,Dispute,Dispute In Hospital,26.859,81.02199999999999,26.78681647742192,81.51228724481128,40,F,2021,4,12,17,8,0,3
2316,2316,LUCKNOW,P12042108914,C2,PS3,PHONE,Dispute,Other Dispute,26.874,81.025,26.64446480958944,81.50103848534012,26,F,2021,4,12,18,13,0,3
2317,2317,LUCKNOW,P12042109511,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.883000000000003,81.03699999999999,26.418926126185724,81.03867331082162,48,F,2021,4,12,19,6,0,3
2318,2318,LUCKNOW,P12042109754,C2,PS3,PHONE,Corona,Suspect Found Infected,26.912,81.029,26.466771617931,81.50797784123706,37,F,2021,4,12,19,28,0,3
2319,2319,LUCKNOW,P12042110145,C2,PS3,PHONE,Property Disputes,Boundary Dispute,26.926,81.059,26.92295789810548,81.02007152652428,23,F,2021,4,12,20,1,0,3
2320,2320,LUCKNOW,P12042110421,C2,PS3,PHONE,Dispute,Other Dispute,26.89,81.013,26.984659525573846,81.53541980317837,9,M,2021,4,12,20,20,0,3
2321,2321,LUCKNOW,P12042110669,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.846,81.067,26.24339930697007,81.51047024281944,49,F,2021,4,12,20,37,0,3
2322,2322,LUCKNOW,P12042111995,C2,PS3,PHONE,Unclaimed Information,Unclaimed Vehicle,26.881,81.012,26.35426139285145,81.53863619763032,18,F,2021,4,12,21,50,0,3
2323,2323,LUCKNOW,P12042112750,C2,PS3,PHONE,Robbery,On Road,26.892,81.055,26.19634044413412,81.5776950502086,29,M,2021,4,12,22,26,0,2
2324,2324,LUCKNOW,P13042100230,C2,PS3,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.851,81.023,26.34330969328453,81.22648348809268,13,F,2021,13,4,0,26,0,3
2325,2325,LUCKNOW,P13042100257,C2,PS3,PHONE,Missing,Women,26.887,81.03399999999999,26.88921017702556,81.66185745061888,20,F,2021,13,4,0,29,0,3
2326,2326,LUCKNOW,P13042100264,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.888,81.031,26.98376001517313,81.66279259244592,26,M,2021,13,4,0,30,0,3
2327,2327,LUCKNOW,P13042100281,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.887,81.03399999999999,26.29315549735968,81.63691967811307,40,M,2021,13,4,0,32,0,3
2328,2328,LUCKNOW,P13042100546,C2,PS3,TWITTER,Corona,No Proper Medical Support From Hospital Doctor,26.88,81.039,26.84483555811393,81.55861406158995,32,F,2021,13,4,1,6,0,3
2329,2329,LUCKNOW,P13042100688,C2,PS3,PHONE,Theft,Other Location,26.892,81.072,26.47820244215257,81.61670594580428,5,M,2021,13,4,1,36,0,3
2330,2330,LUCKNOW,P13042100745,C2,PS3,PHONE,Corona,Quarantine Violation,26.874,81.02600000000001,26.484853148120543,81.6335897341599,45,F,2021,13,4,1,49,0,3
2331,2331,LUCKNOW,P13042100803,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.892,81.072,26.78489086523905,81.65711732386549,20,M,2021,13,4,2,3,0,3
2332,2332,LUCKNOW,P13042100837,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.893,81.074,26.37108910957868,81.05666736342722,10,F,2021,13,4,2,17,0,3
2333,2333,LUCKNOW,P13042100882,C2,PS3,PHONE,Dispute,Dispute Between Ride And Driver,26.883000000000003,81.079,26.479225174123645,81.12631062419159,41,M,2021,13,4,2,39,0,3
2334,2334,LUCKNOW,P13042101041,C2,PS3,PHONE,Dispute,Money Transactions Dispute,26.883000000000003,81.009,26.216074117481018,81.12486208166074,24,M,2021,13,4,4,1,0,3
2335,2335,LUCKNOW,P13042101095,C2,PS3,PHONE,Corona,Help For Other,26.883000000000003,81.009,26.66849666543193,81.65794811503638,42,F,2021,13,4,4,45,0,3
2336,2336,LUCKNOW,P13042101217,C2,PS3,PHONE,Unknown,Unknown,26.873,81.038,26.508474069124453,81.53778690000111,16,M,2021,13,4,5,58,0,3
2337,2337,LUCKNOW,P13042101273,C2,PS3,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.892,81.01100000000001,26.910722712841185,81.54394818072372,27,M,2021,13,4,6,14,0,2
2338,2338,LUCKNOW,P13042101368,C2,PS3,PHONE,Unknown,Unknown,26.89,81.055,26.951739036065945,81.39922204135642,18,M,2021,13,4,6,35,0,3
2339,2339,LUCKNOW,P13042101657,C2,PS3,PHONE,Unknown,Unknown,26.893,81.07300000000001,26.487510599211,81.13397309781911,8,M,2021,13,4,7,21,0,3
2340,2340,LUCKNOW,P13042101693,C2,PS3,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.876,81.055,26.898726282874787,81.50493232062465,48,M,2021,13,4,7,24,0,3
2341,2341,LUCKNOW,P13042102018,C2,PS3,PHONE,Dispute,Other Dispute,26.892,81.082,26.77021431191671,81.09892764113695,14,F,2021,13,4,8,8,0,3
2342,2342,LUCKNOW,P13042102054,C2,PS3,PHONE,Robbery,On Road,26.88,81.025,26.561693309468072,81.62390948297502,8,M,2021,13,4,8,11,0,2
